267.811399,257.811767,208.346061,272.339962,199.053145,211.229341,214.707621,163.288319,245.579175,257.006699,262.422788,266.337304,266.691930,457.988804,622.122269,809.829053,1265.070242,1358.980253,1749.413171,2029.207168,2372.108098,2784.195761,3740.500600,4161.183044,4344.161878,4643.384640,3568.073839,3061.639719,2537.658128,2024.436033,1782.975248,1387.059814,1210.243894,868.255482,658.078656,490.582665,422.456318,343.091348,309.340558,257.971907,192.683237,300.850685,271.566006,261.394243,248.654921,233.336184,227.942365,234.191979,250.739029,252.965798,278.879595,250.056658,255.489320,185.006456,179.909749,319.622358,274.654651,191.532964,238.691377,232.856422,211.179530
240.880612,320.326435,301.893196,244.455445,204.918229,222.775229,187.100223,189.873051,268.433101,319.090856,302.765316,273.664403,363.093163,520.627114,826.416717,1079.345570,1225.965276,1581.703767,1884.868811,2356.913467,2566.264798,3685.648362,4039.293780,4105.577479,4270.535946,3890.818086,3149.155148,2606.062620,2202.097632,1803.843042,1524.232994,1231.099831,860.403525,672.392640,434.781906,459.623246,386.271047,281.855853,280.178284,250.010485,231.408384,187.919030,204.952268,215.857998,249.895289,232.090155,216.664618,196.324122,266.996184,205.444284,200.814300,228.198382,233.431780,234.221039,213.505754,223.543857,239.537985,190.564615,182.289652,208.840835,180.848782
228.973971,228.129670,224.552215,255.954924,152.257463,164.885198,215.277298,212.924822,207.358967,322.648627,239.793025,363.403192,514.027065,758.703850,980.014063,1559.721106,1764.841721,1971.752977,2318.796216,2667.175854,3757.427633,3962.976785,4281.779032,4343.941674,4031.001208,2995.297276,2422.147925,2148.618808,1709.675689,1379.611752,1080.558479,805.324518,666.193644,454.440807,422.736304,330.908627,299.189139,271.580921,250.717151,228.112592,180.744597,253.094150,266.408849,211.556396,224.650666,215.986147,210.596750,193.100931,261.593756,228.808145,223.221670,214.585851,229.479680,245.250271,209.528718,238.879620,148.326740,208.282639,210.595874,236.875672,245.577793
240.289937,238.860843,196.226481,179.818746,235.109016,226.676249,210.713733,241.014354,192.267464,269.082609,266.473810,328.030083,557.956118,888.673039,1227.752978,1515.699290,1703.606246,2041.211729,2220.627152,2763.497107,3764.466270,4238.548382,4241.318787,4444.408699,3735.377772,2968.702780,2659.514232,2051.218838,1824.112008,1404.973753,1143.142646,737.505527,588.430408,444.153304,339.872479,374.231238,280.604811,229.346501,233.200096,179.008331,214.295409,303.343880,237.098145,133.250451,194.951623,254.045270,227.141734,261.660612,245.383995,169.106906,227.672213,297.810046,282.154151,239.304908,192.742112,172.147652,209.975418,195.138796,210.838839,225.475612,197.264510
267.755828,180.468880,177.118326,217.721490,266.113448,215.692800,236.817130,229.879862,234.587135,279.018381,321.134533,296.182358,512.746948,652.899734,1057.780224,1187.547166,1667.108873,1935.042008,2069.248737,2469.852915,3410.361743,3745.914413,4317.486115,4414.077155,4118.944715,3527.607054,2583.300112,2325.445309,1799.854926,1563.731206,1315.506684,1031.968980,781.785126,599.755080,464.773625,371.371815,267.427299,265.937379,224.368485,224.080233,269.734123,283.866708,172.299250,217.510170,178.287387,205.514619,210.920844,208.490308,256.162215,245.423131,233.443736,258.426385,188.700807,211.119030,224.367139,239.175423,258.446558,260.802014,244.732016,228.429144,191.790505
279.790445,170.848622,213.067471,215.230831,270.316371,181.798345,198.845236,288.586049,244.647982,240.260830,410.913022,444.532269,606.786830,1000.173396,1254.958910,1530.745285,1751.005567,2051.006463,2277.271286,3225.655931,4122.652892,4414.398861,4245.548694,4286.156603,3353.149132,2603.296785,2205.204911,1865.158291,1655.900658,1175.385098,985.283769,773.921374,572.379453,491.402046,350.033781,289.362504,215.437404,220.798291,233.645057,160.281368,205.714711,157.779046,221.339001,222.244957,239.688535,271.933207,169.520824,184.183983,289.862360,188.854894,275.949916,244.779399,233.141280,234.010145,209.140021,240.950607,221.862265,262.557618,290.858065,250.694400,233.730912
228.436389,249.787190,197.805892,299.847451,262.362090,216.091489,250.020346,239.956429,260.797212,257.997036,263.024949,355.965666,546.853593,644.722688,1040.640617,1392.130355,1636.124615,1945.449658,2201.353718,2621.269877,3292.522690,4086.565128,4636.531372,4498.080951,4000.343580,3254.656597,2553.542990,2268.256399,2097.271756,1513.584306,1161.699274,1056.074561,650.386240,517.226002,416.643172,332.801249,258.444108,287.375109,212.945235,195.409608,275.031608,283.066607,298.704694,266.463095,205.103895,227.487607,224.189300,219.012460,228.827940,253.627833,227.949919,296.146687,239.737897,267.593014,208.595150,262.257622,206.546784,214.343899,182.385822,236.699652,187.782371
293.236514,285.940546,265.549068,210.248231,265.043567,236.060775,239.965581,205.478205,227.868952,215.760303,294.516727,344.114566,495.927767,629.166506,1017.605981,1337.608255,1594.191405,1954.441222,2081.633001,2667.599356,3666.821304,4142.732295,4358.747964,4313.082417,4213.102881,3334.448731,2391.057663,2122.148110,1932.948720,1497.156699,1182.945419,1026.963279,727.782077,573.710031,451.774355,325.919280,296.836732,225.219478,233.632203,225.032154,205.992679,239.666350,189.790829,204.181330,209.344890,258.362099,215.275037,191.069617,261.384912,219.912216,202.280986,269.380217,216.419477,223.125633,239.826667,249.477588,198.108575,191.052020,150.204146,193.478236,225.527357
212.195901,219.581884,240.266195,206.859407,249.133207,298.231501,241.254996,240.023438,191.301401,220.649492,304.091283,262.152485,305.311073,390.989286,440.371458,797.848893,1070.118529,1361.126503,1484.201698,1794.755956,2184.200294,2597.706910,3662.855193,4112.530309,4577.349722,4420.813595,4057.793032,3251.560770,2631.286873,2069.657762,1816.381607,1468.971703,1049.747406,815.909003,692.499027,513.419347,405.226426,314.424167,288.053421,311.657347,239.851978,202.571783,175.834893,234.539137,275.242755,285.285332,211.082432,288.157341,284.529908,216.719220,191.407266,237.379999,235.079945,297.163288,278.165541,197.913631,215.458244,203.935349,250.195750,200.480577,251.671657
214.049551,227.627538,197.919321,245.478694,255.948360,231.850228,187.223957,221.415379,239.557539,215.445536,210.065943,281.679184,268.490636,302.571232,407.862412,661.118508,916.481291,1242.360156,1587.468543,1955.203439,2014.797640,2264.867665,3369.076111,3905.347903,4408.720132,4526.851756,4192.088700,3605.776890,2488.568741,2459.113527,1925.502412,1518.755623,1280.134186,938.073542,566.304440,509.547546,461.696920,381.684735,286.328272,210.438130,182.611214,192.172608,261.066407,222.183940,178.910693,267.499338,262.291943,216.189323,233.279977,214.052586,176.344308,198.333795,183.946561,212.505184,235.820414,257.910606,215.529766,188.040234,200.719560,220.153373,205.420735
