204.685488,218.295476,220.815951,294.986684,184.286042,220.514495,246.166997,227.026744,211.811895,207.523578,290.015604,320.161058,216.265435,327.782177,487.816898,802.144893,1149.763572,1467.777216,1547.089612,1935.908612,1989.729876,2700.697533,3551.458361,4411.353663,4227.490917,4393.005892,3890.407103,3066.265497,2720.326777,2236.334341,1862.364661,1647.421523,1262.267071,833.317482,719.545255,426.045820,453.235698,407.061377,291.914497,250.502164,237.601818,295.907977,240.847454,230.763536,248.306775,296.678791,222.787431,255.926987,256.377365,283.017093,258.343086,175.451069,268.879857,236.988215,268.153153,231.284047,225.662589,246.073065,236.810745,215.535695,183.372288
234.668814,193.529206,215.188773,180.734987,176.927319,188.137271,231.443606,211.362367,269.788728,230.862076,234.880559,226.225245,244.326526,359.627435,552.787048,775.223785,1092.686026,1433.997459,1499.508651,1986.408059,2291.858084,2546.388908,3669.699170,3941.596455,4521.637507,4218.843042,3819.688219,3006.713666,2586.911091,1974.618933,1776.325819,1452.922967,1160.497782,834.950938,619.838603,539.395392,448.589891,285.190597,248.240296,258.140313,234.605672,270.761134,215.215109,264.731283,280.682879,231.064684,199.218371,199.945731,215.941213,216.762096,213.900144,232.061220,251.810211,225.985040,283.934410,242.765750,258.600910,226.292671,220.449955,189.586067,317.139127
283.137344,218.039360,251.871616,285.003233,230.547850,205.091566,187.195270,201.770620,177.162071,214.664142,280.020211,303.191105,319.160688,478.167536,700.170430,1017.928958,1297.132321,1548.551725,1908.807078,2167.699124,2730.441930,3553.148534,3879.609772,4345.031503,4507.656676,3937.037163,3120.986468,2605.538362,2232.474963,1847.843002,1578.810468,1232.792578,880.740127,681.495281,571.248469,517.247669,289.775068,255.388080,210.912946,271.575870,302.526351,230.568449,231.616681,139.600179,222.589572,189.642722,198.034588,201.852806,266.743621,285.199538,272.833096,265.718648,198.062617,201.728614,219.015183,216.320729,174.852078,216.857878,226.442362,170.415493,232.510992
275.671128,215.873653,226.104959,271.518319,190.309116,167.775639,200.618199,203.733660,193.935251,315.059878,256.229628,393.901155,412.846757,627.024756,977.330126,1410.683023,1629.852810,1778.015884,2101.216497,2430.896279,3437.507741,3926.394727,4394.404370,4212.266375,4329.325684,3271.291491,2694.942945,2249.283832,2075.325314,1728.517874,1229.303934,767.347184,794.740472,549.940515,422.648003,377.235296,294.682887,282.432429,297.161406,158.251576,248.060568,210.081909,229.990387,161.647839,244.168759,238.998799,253.439988,271.005956,242.279326,258.040531,234.286682,225.906245,259.662430,242.550752,164.012522,222.038892,268.832203,293.964883,232.323667,249.505326,196.116036
262.502601,206.306060,221.635225,221.591186,241.479181,210.498815,273.189446,266.806663,242.111458,249.708801,372.105988,452.653932,527.297845,984.833050,1370.669313,1553.880740,1867.809929,2137.735341,2616.079068,3323.411953,4005.445962,4468.458353,4455.822921,4004.270071,3421.385832,2719.795115,2309.373074,2094.829598,1673.480795,1269.530866,1091.153998,760.831625,589.036671,469.526397,349.787277,220.800833,234.126644,196.585697,265.568947,214.655754,215.503865,222.764800,206.656312,266.043687,207.532115,205.542479,257.608434,221.218081,231.295383,275.078163,203.689232,206.556916,279.383901,329.262877,306.972721,243.148909,279.420082,197.591218,241.850741,226.724999,232.592668
255.091877,221.063254,191.971835,205.000452,222.125506,246.774748,241.293194,309.549445,205.168294,262.244994,272.273069,384.883699,516.072482,966.305956,1181.030358,1435.997801,1849.596027,2058.968203,2300.853583,3312.340217,3838.055175,4031.070442,4291.035048,3810.888601,3789.340559,2742.113278,2372.034855,2019.233832,1651.720928,1359.677257,1074.169053,773.383865,674.041406,485.805895,417.485991,214.296729,316.393723,281.606927,264.722924,270.862078,234.212474,155.989163,237.245428,253.645943,253.599068,218.537895,215.922389,226.560368,237.016793,226.104337,222.042158,242.811103,230.454561,237.405548,225.638470,194.038246,231.868390,257.189478,189.518586,263.701423,284.173886
237.170795,178.163112,261.039856,231.787891,234.626006,298.019967,276.980448,252.552930,287.600543,226.663636,231.858205,348.582490,474.584658,545.650911,861.990992,1305.994455,1448.499574,2145.707652,2003.702095,2556.574146,3355.840974,3960.647132,4219.453957,4506.080977,3970.915774,3437.051483,2701.722989,2237.879602,2057.882466,1627.568365,1276.520919,953.491517,767.483059,572.326358,457.673962,319.840414,273.529778,276.447580,206.163005,241.832851,193.339475,249.836248,235.955179,216.812111,230.649230,167.433058,254.628516,221.398187,221.077575,249.813174,226.683639,226.214897,226.589934,231.420187,211.259673,242.852801,180.817466,157.738608,221.498150,198.384004,270.920874
242.906287,210.536631,248.479812,194.901730,257.478306,231.078246,265.538626,204.586993,231.914518,249.540568,221.964230,302.809098,270.442096,469.710740,707.860572,1042.845210,1325.866224,1672.333381,1799.538191,2075.342525,2489.848986,3337.166656,3953.361208,4394.687038,4667.742424,3904.243702,3134.765019,2568.014713,2171.640960,1813.609530,1590.086914,1183.045662,932.562563,720.479405,600.303283,428.809886,337.884949,204.089592,264.073013,240.559502,209.734976,247.851526,296.538914,237.018281,167.955245,210.454386,226.756571,244.818424,221.345581,208.154000,221.824494,305.599848,226.679114,194.282717,203.288168,206.171171,221.383853,222.765066,236.938401,203.293951,159.566064
268.037071,226.636311,241.108312,197.476666,261.699559,226.595622,261.339410,241.527406,231.845607,277.510339,188.374153,289.175380,292.922848,433.893481,489.649400,557.588232,1080.205262,1429.511249,1754.302029,2002.956816,2049.807128,2884.674175,3549.061803,4107.893781,4204.875200,4307.416511,3970.723166,3208.543273,2655.512737,2170.761364,1753.395648,1574.941023,1308.762811,914.641557,806.330182,593.887400,481.032034,355.259031,298.974405,241.949267,291.864982,309.612776,221.781820,146.037454,202.852947,242.355536,214.239809,217.038755,287.558443,256.852563,179.204909,210.348056,310.674085,304.804074,241.100033,269.208487,230.898297,280.096429,267.684880,226.619170,265.507462
297.005379,198.748252,200.125958,193.268680,199.413384,290.232464,199.544164,260.102756,177.543577,272.823873,192.981043,231.682084,278.010532,231.850522,426.235898,501.595209,707.781084,1114.572361,1324.051112,1775.686899,1888.165541,2197.568530,2791.224050,3596.287873,4202.760536,4325.948822,4257.714598,3798.140034,3131.300847,2581.662497,2084.642920,1794.501038,1396.101878,1132.209806,999.706717,651.475481,503.091890,420.773081,285.839224,298.168179,239.068838,263.063004,211.706264,215.566647,212.122685,210.252246,205.839617,222.885804,216.410620,184.594694,274.565707,231.511632,256.417420,183.322394,213.302721,197.547578,231.476508,218.912951,200.059182,231.045159,288.055057
241.751532,269.830525,197.616181,231.762891,183.256240,189.749431,230.155826,231.338250,261.861634,285.959435,200.484485,230.582873,252.677127,301.197355,312.288871,313.736673,449.869228,494.475724,865.912803,1143.543566,1553.985171,1750.155232,1929.413544,2467.942124,3022.117624,3916.054183,4199.997043,4415.294274,4017.237810,3596.980995,2912.566472,2392.038798,1997.728670,1645.311994,1342.254589,931.319958,859.633568,519.978440,517.766445,322.434545,318.630976,250.551665,221.430490,251.222066,245.905565,200.470667,182.568530,281.055954,216.586734,188.101774,323.513088,258.060278,207.377440,206.436925,254.250384,185.165646,262.233459,207.174608,175.689536,230.533347,265.501644
222.759793,177.790914,193.163928,238.354691,158.664649,201.139915,215.533927,241.938745,258.947145,239.441395,242.943495,189.703635,204.558807,199.760424,260.960581,295.750704,527.612853,538.108991,945.103704,1176.298692,1466.346756,1616.980675,2016.094030,2385.249990,3195.438235,3720.155259,3948.122633,4222.557322,4371.844721,3544.302114,2852.329705,2255.118122,1929.723940,1689.946228,1320.049687,1105.912021,792.228450,578.620537,528.286882,356.145009,264.593206,264.608954,218.605529,215.597195,198.518253,238.216818,286.126559,223.088608,241.991573,225.946688,250.507835,221.579617,189.750686,161.388062,179.137994,255.915323,253.803632,202.880073,278.819248,240.078296,226.528587
277.075305,320.540303,221.035865,227.184498,246.571217,194.747821,355.897051,280.367871,282.136421,230.483433,187.731307,210.522310,242.329539,236.529685,239.149207,215.480398,266.418758,361.251128,548.270219,689.958063,1282.890690,1465.357486,1790.345098,1875.742196,2250.436776,2668.364632,3672.274451,4093.834403,4226.899432,4379.938857,3726.937327,3032.633040,2560.752889,2008.151925,1819.325538,1433.351292,1206.485566,836.979446,581.749871,468.711560,339.370368,354.678498,231.870738,290.388643,238.267533,237.124741,238.052535,212.286609,221.209340,303.518106,275.070868,227.185816,274.919532,272.238321,230.328062,220.665603,270.315815,231.707288,211.051162,277.863214,281.118193
263.841946,167.989471,275.968144,232.593547,244.692205,177.316348,166.892868,212.492458,193.736195,276.722537,197.624681,216.151672,237.478594,226.629693,213.196468,273.928305,280.550351,332.258098,411.868985,629.852687,988.843387,1270.322076,1603.577266,1666.887590,1994.481515,2431.045487,3101.441791,3873.523974,4280.447879,4366.947354,4148.959658,3479.633159,2744.222561,2495.102833,2161.589484,1629.589516,1308.825702,1081.154784,796.646982,712.684814,474.121379,394.500657,295.108302,271.643165,259.024839,260.698071,162.186649,256.799993,200.581996,226.893424,222.977970,232.039932,267.075322,252.936519,221.850449,198.811993,263.389585,222.509674,216.041057,199.090261,166.454784
227.034823,246.700244,318.285014,261.385324,245.530192,268.673821,265.408139,313.079607,242.098989,291.990155,226.805337,218.536678,205.855454,202.651813,233.947694,243.013375,273.345172,300.673596,414.746198,450.225035,645.155840,1070.107147,1335.181814,1560.377566,2001.668576,2303.439326,2719.108814,3591.441680,4046.065218,4264.232241,4059.930433,3754.726887,3092.927875,2671.684642,2181.188023,1855.419415,1428.485142,1269.553337,951.355642,678.700598,546.384949,413.316964,307.094287,241.446272,288.652337,205.784261,226.434417,277.144450,235.756134,147.467302,194.066471,226.608319,221.748956,242.753557,215.165893,231.690088,230.543357,236.279877,221.675148,192.596052,273.818275
243.400299,182.436712,284.167381,232.107909,244.552065,222.761515,215.952964,230.073584,221.060912,230.530620,205.345511,275.865530,211.943349,253.596497,248.502985,231.036002,226.874916,245.106471,259.053872,516.223302,703.656778,904.741955,1297.784243,1564.388902,1926.000210,2080.699631,2716.204035,3346.847692,4077.176283,3955.299971,4225.133146,3903.237960,3369.186116,2714.274678,2361.460548,1748.187549,1476.700638,1191.305419,1001.947977,761.214605,568.806928,466.579537,350.538839,285.548660,212.624056,246.342707,268.877873,230.541752,183.364023,301.609249,239.196355,227.122112,241.069074,232.134554,235.840561,251.004961,242.691230,215.737263,216.387199,235.378717,215.293854
258.392265,194.319280,271.561230,231.369424,280.225769,221.494912,254.534222,302.857219,231.631904,287.863763,297.220722,264.759838,216.461760,212.275138,280.262402,316.820847,234.394778,327.032529,526.638061,655.276737,805.923005,1146.463029,1379.712641,1670.398838,2074.274502,2362.022932,3112.267862,3827.218106,4144.526656,4281.994040,4365.869408,3919.894109,2945.384894,2630.143074,2095.799050,1676.255097,1310.399678,1167.467952,895.774334,712.436958,567.146136,414.321081,281.174323,301.198671,261.381979,316.282316,206.719055,255.694875,262.359658,222.912319,216.008835,246.899019,255.607847,283.580925,287.662498,258.910800,183.453468,251.831868,277.566700,226.479356,260.129849
299.227585,237.246469,230.151960,237.659350,226.503520,260.183539,215.256946,219.257918,182.909117,222.292279,263.814492,242.934388,273.609043,270.784538,226.702324,256.145835,258.067867,353.288800,409.371625,687.835568,1141.336497,1268.463339,1558.948823,1956.872305,2319.052610,2717.764642,3615.973136,4145.210151,4027.409201,4262.482715,3996.867295,3277.905008,2652.094816,2225.611217,1907.298409,1471.623213,1266.730741,851.119472,721.815726,620.002166,441.696990,311.671754,286.274746,274.564094,264.279756,214.389541,129.503151,298.425097,205.612893,258.846104,190.905755,220.990999,245.083424,248.076279,226.458044,226.800381,210.170873,203.829747,232.236515,212.868713,285.547358
207.302071,230.586161,182.678503,282.404069,226.652208,183.789774,202.908564,242.854242,250.349153,156.015870,194.344880,200.598982,205.706580,188.272513,280.143645,263.368011,331.876525,564.270700,869.937920,956.279205,1509.221310,1631.851114,1804.082549,2110.108090,2683.702150,3633.841111,4016.424975,4271.285479,4412.005075,3958.558880,3247.742315,2544.655095,2176.481823,1960.121917,1548.985229,1010.197413,946.714081,688.952885,597.701572,435.002415,409.816577,291.051370,261.680936,216.235910,215.161402,227.053546,238.711733,241.446738,161.145733,199.214077,296.036588,262.080402,207.693334,274.045491,230.516717,194.663805,251.008107,236.414869,248.014092,193.376458,226.613954
246.912451,172.754691,260.737905,188.945414,284.680594,222.336994,242.636480,274.962783,216.033385,199.644908,226.801584,242.190164,252.102355,270.027445,249.211741,327.700506,438.037767,600.943210,1046.428583,1223.170266,1689.762276,1826.460235,2276.513951,2488.263968,3413.396181,3828.409535,4312.302428,4415.403768,4473.081052,3396.393697,2562.815141,2414.394656,2005.541471,1547.724436,1294.470849,1047.901884,693.762193,602.510384,465.149099,349.279328,298.569555,270.282366,211.960647,249.161845,231.222695,218.830065,263.298288,241.868014,210.199255,245.803460,203.148041,216.075212,249.455646,238.357669,212.834955,194.130027,280.471583,230.662330,259.112840,241.184394,211.792221
191.306411,206.696550,280.343991,255.963242,272.678581,265.177707,270.815572,276.230261,301.780920,269.652962,309.645880,203.387683,246.295081,315.158365,461.796159,532.462983,942.782392,1257.918778,1623.359622,1743.680248,1987.854818,2475.914401,2998.579497,4082.032082,4241.992088,4372.147176,4243.814439,3646.668449,2858.714223,2369.453628,2047.213132,1706.721142,1269.218761,995.741002,766.075917,611.775394,650.388176,348.030998,285.474812,321.085976,281.705157,226.392664,317.006012,292.691537,230.707690,215.264694,195.616379,337.860180,180.256517,222.747143,268.726017,238.657636,250.701940,237.292632,207.843211,221.994794,277.782988,260.327281,288.986966,219.289712,167.259631
247.130618,265.685019,256.041274,171.798795,155.709823,214.779689,153.052458,267.537921,226.458705,266.577003,194.007686,242.929632,271.415568,543.676247,467.810474,815.178611,1164.834967,1409.006327,1867.984523,1998.125902,2316.995130,2826.495030,3650.181562,3967.290124,4097.181105,4481.019559,3609.336465,3223.470046,2231.856720,2082.440935,1678.131926,1423.440295,1188.297042,815.615569,633.437804,556.807625,385.297612,320.286583,337.609542,254.233880,305.282708,176.620808,222.789737,189.964650,226.881732,247.051139,221.311014,196.210595,268.742372,259.307057,210.977168,184.184628,230.657786,226.269802,245.501484,223.090744,237.042156,242.119991,258.135296,235.753536,219.356014
242.635276,246.825616,211.403358,250.721000,268.894684,211.230942,207.220103,181.559134,236.788559,268.854826,253.617705,273.376603,327.311516,457.628769,654.603495,1132.799547,1329.027681,1676.297286,1805.947370,2091.627321,2734.620549,3420.862281,4042.445554,4053.392575,4387.621803,3927.933900,3224.778777,2547.971648,2317.000652,1836.182005,1400.429890,1148.398658,994.192920,667.205147,560.591913,481.908439,303.849352,343.245913,265.168054,234.197372,242.916820,198.907737,241.528458,152.595344,226.190345,236.745323,198.560784,221.869767,221.540350,215.253835,231.998105,210.724791,217.563054,226.472312,193.081794,258.798308,223.220559,206.629067,196.897393,250.779767,248.531659
206.326256,276.325323,211.626191,205.544613,266.950007,260.454331,292.384215,201.315958,247.712989,257.960100,276.667888,312.688759,389.385178,487.333928,862.315981,1250.358210,1444.268681,1692.989129,2074.907238,2336.806742,2771.579107,3797.566180,4097.570173,4383.617106,4395.027035,3786.455829,2733.506763,2537.343063,1933.432319,1779.527249,1346.307450,1154.060413,830.085581,712.007723,471.468868,386.835439,327.495918,267.860199,259.649472,245.047561,197.840165,216.391502,234.133130,381.827089,282.440253,226.793775,221.710993,223.448214,206.026361,217.241621,202.281282,253.640376,237.781580,221.528941,283.461648,250.913415,215.781233,166.389665,242.727495,152.887446,212.162360
